CustomerID,frequency,recency,T,monetary_value,predicted_purchases,predicted_monetary,expected_revenue
17387.0,1.0,14.0,33.0,150364.14,0.38671765829558385,230019.17025581686,88952.47488442271
15707.0,3.0,51.0,86.0,148032.92666666667,0.5307491211162652,167350.86855138058,88821.32640168886
14730.0,6.0,275.0,276.0,201028.55666666667,0.40524051772274683,213341.87382029937,86454.77139887905
17728.0,2.0,83.0,86.0,186402.28999999998,0.3830545684348186,225436.31382187136,86354.40990057327
15547.0,11.0,355.0,362.0,146890.2109090909,0.5635949226487277,151664.93773934414,85477.58885372976
16241.0,11.0,360.0,369.0,148923.67727272728,0.5541660824977308,153764.49960520962,85211.0703734429
15861.0,5.0,255.0,267.0,224016.356,0.35355884781456853,240686.12729924178,85096.7098528705
12921.0,22.0,364.0,373.0,78150.13727272727,1.069733800537565,79400.0287391669,84936.89450594089
16474.0,5.0,138.0,145.0,137087.382,0.5754258145494902,147288.69394973468,84753.71668995664
13969.0,16.0,358.0,365.0,102463.303125,0.8008192223286399,104730.12115505288,83869.89417777369
12762.0,1.0,18.0,25.0,127635.31,0.4282920391784512,195250.36122216826,83624.17535817163
16284.0,1.0,19.0,50.0,170266.81,0.3205885420085881,260464.73795506606,83502.0105856636
17735.0,17.0,365.0,367.0,96801.35647058825,0.8450020180049861,98814.3286905066,83498.30715128608
16923.0,16.0,350.0,362.0,101200.46625,0.8066587273401152,103439.34817869418,83440.25295871652
17290.0,1.0,13.0,16.0,111683.22,0.48721814839493094,170848.08574659054,83240.28799427224
15856.0,20.0,361.0,365.0,82170.647,0.9938626102714292,83618.56884726118,83105.36910170021
14194.0,14.0,304.0,308.0,98865.5792857143,0.816617948909872,101373.1956827004,82783.1711328459
17675.0,28.0,366.0,367.0,59217.33892857143,1.3733216197019753,59958.9613418562,82342.93790564607
13098.0,25.0,316.0,317.0,57981.575999999994,1.3969726444938213,58796.08556236437,82136.52313394114
13230.0,12.0,361.0,365.0,126801.29583333334,0.6077758343858429,130569.36904253272,79356.90721505838
14904.0,1.0,23.0,25.0,121067.49,0.42829203919071684,185203.41734747795,79321.14928084072
15786.0,1.0,68.0,114.0,265482.03,0.19503265137791567,406117.62907514744,79206.1979698389
17920.0,16.0,369.0,373.0,97681.4175,0.785652716121978,99842.45207998877,78441.49366092161
17509.0,2.0,6.0,63.0,140250.995,0.4614274347990512,169620.9589836831,78267.76399199596
15054.0,1.0,28.0,40.0,142788.57,0.3564426992309402,218430.64824869914,77858.00985653036
16015.0,2.0,46.0,49.0,120589.875,0.5270679347056161,145842.80954462185,76869.06841834835
14121.0,3.0,56.0,59.0,102321.48666666668,0.6629289674885337,115674.4782284153,76683.96241673823
16007.0,3.0,168.0,215.0,247566.65333333332,0.2718124569767848,279872.89169320255,76072.93833232697
14710.0,3.0,45.0,59.0,101258.60999999999,0.6629289674885337,114472.90528536559,75887.40490624012
16984.0,1.0,42.0,130.0,279079.04,0.17763985120137377,426917.28502394055,75837.52298694727
12940.0,1.0,33.0,87.0,210050.38999999998,0.23363468710393734,321322.58658585267,75072.1019764135
15022.0,2.0,36.0,47.0,115104.88500000001,0.5380012972733197,139209.26517422198,74894.76525619699
16686.0,6.0,308.0,355.0,213987.60666666666,0.3260791812063661,227094.65840937968,74050.84027046993
17611.0,13.0,354.0,361.0,108515.12769230768,0.6624305734806243,111484.99002241649,73851.06587503102
17595.0,1.0,25.0,37.0,130474.34,0.36881708961007387,199593.2900887575,73613.41635623474
16813.0,9.0,196.0,204.0,92334.58,0.7571433455543666,96029.71937054659,72708.26299686261
14591.0,1.0,198.0,213.0,391214.37,0.12145354460907744,598453.2538659427,72684.26896485481
16533.0,2.0,49.0,68.0,135912.95,0.44177794477970955,164374.52936607372,72617.04175747606
14178.0,6.0,174.0,182.0,120076.21833333334,0.569848141005928,127431.24988716512,72616.46085426291
16713.0,14.0,348.0,366.0,100727.39785714286,0.7026021196877388,103282.23387516817,72566.31644677793
14088.0,11.0,312.0,322.0,112397.41636363637,0.6242920422609283,116050.99429291072,72449.71223353257
12681.0,19.0,353.0,367.0,75009.94210526315,0.9410601274044431,76402.55402019552,71899.39722027004
14534.0,17.0,316.0,318.0,73515.83705882353,0.9576951389273328,75044.6249106258,71869.87247953136
17602.0,5.0,322.0,324.0,223029.234,0.2995897371336573,239625.5527064388,71789.35634582934
14367.0,12.0,268.0,276.0,89839.2575,0.7740008528084971,92509.01422291534,71602.05590100987
18069.0,4.0,301.0,327.0,267642.4325,0.2440691256845926,293009.357381104,71514.53767341039
15023.0,10.0,366.0,369.0,135978.104,0.5063666041739097,140856.0044391143,71324.77664533946
13694.0,34.0,370.0,373.0,42841.67323529412,1.6378959693687345,43282.57367448086,70892.3529653375
16121.0,1.0,158.0,215.0,383893.43,0.12053488473062589,587254.2451705193,70784.62274919926
12867.0,6.0,334.0,360.0,207035.665,0.3220969200145001,219716.91419066623,70770.1413359038
17107.0,4.0,245.0,278.0,229580.5075,0.280595862290795,251340.04975805664,70524.97799007322
16460.0,2.0,53.0,81.0,146158.41,0.3977405983748754,176765.38395380444,70306.76958575078
13536.0,6.0,74.0,75.0,62257.388333333336,1.0599332838906257,66071.04877808264,70030.90370145084
17758.0,5.0,231.0,250.0,172272.07,0.3736330200364694,185091.50469501282,69156.297882292
14049.0,3.0,301.0,317.0,311865.52999999997,0.19614715875093977,352562.21952787304,69154.07764331739
14583.0,4.0,200.0,205.0,174442.3425,0.36110813351520865,190976.07291885727,68963.01323779294
16200.0,1.0,160.0,164.0,294932.6,0.1493392818302907,451168.8369139186,67377.23008893215
16712.0,8.0,267.0,276.0,122000.97625,0.5281606294179966,127521.14092517183,67351.64605513979
13018.0,19.0,279.0,295.0,57990.86000000001,1.137789091680261,59067.53035811733,67206.39171395857
14667.0,22.0,358.0,368.0,61079.33909090909,1.0825476045978024,62056.23387873287,67178.82733578327
15511.0,4.0,74.0,85.0,89194.325,0.6834910691839582,97648.53193236161,66741.89949469372
15358.0,14.0,361.0,365.0,92323.74857142857,0.7042975283572428,94665.4504308912,66672.64275930176
14971.0,1.0,8.0,43.0,126367.81,0.3448717136079654,193311.43759740845,66667.64674423753
14415.0,12.0,359.0,360.0,104866.84583333333,0.6151983325339159,107983.14308160452,66431.04956557436
17777.0,2.0,76.0,100.0,157824.46,0.3471627368464738,190874.2994308251,66264.44418405858
16440.0,4.0,207.0,214.0,173470.1325,0.34877027107636704,189911.72008950874,66235.5620961971
15033.0,9.0,325.0,329.0,125599.59111111112,0.5070395807487236,130625.86237843915,66232.48249530426
14535.0,2.0,188.0,248.0,312833.33499999996,0.17440698235861152,378341.9611983524,65985.47975224353
14546.0,4.0,243.0,248.0,193922.0825,0.3088993673429662,212302.03786879033,65579.96518329179
16347.0,1.0,25.0,36.0,114732.65,0.37313505227596794,175512.868286276,65490.00328310467
16669.0,1.0,55.0,78.0,170984.81,0.25013760005983815,261563.07891173474,65426.76082324339
17850.0,1.0,1.0,373.0,566615.24,0.07545000457607408,866767.960490341,65397.64658539062
12682.0,26.0,368.0,371.0,50656.72076923077,1.2651110923315443,51340.60557217655,64951.569596379246
15356.0,9.0,337.0,368.0,135586.19222222222,0.4596657149189089,141012.08708309213,64818.42182125698
15498.0,16.0,364.0,366.0,78866.72625,0.798891463394984,80611.54783193831,64399.87741399194
17238.0,14.0,369.0,371.0,89702.93000000001,0.6942460575313598,91978.16240768334,63855.47663051329
14562.0,16.0,301.0,304.0,66366.61875,0.9390420671523617,67834.91667553611,63699.84038010364
17231.0,9.0,349.0,361.0,130890.5688888889,0.4675057380061185,136128.5637976622,63640.88468193905
13566.0,1.0,42.0,82.0,170342.23,0.2425239076696421,260580.10964719972,63196.90645262268
17139.0,8.0,273.0,288.0,118204.42,0.509376832282263,123552.81220166168,62934.940098847765
14895.0,10.0,283.0,290.0,96163.396,0.6242252960246261,99613.10949746835,62181.02276399067
16426.0,6.0,274.0,276.0,144453.18666666668,0.40524051772274683,153301.29394310794,62123.895725072056
14684.0,4.0,337.0,362.0,253961.6625,0.2233055960807832,278031.969515142,62086.094682092924
17220.0,9.0,340.0,364.0,128392.12666666665,0.46411321827932117,133530.14397064803,61973.10485551855
16794.0,8.0,179.0,180.0,78952.5875,0.7491727994753224,82525.05859991848,61825.52917816596
15640.0,14.0,368.0,372.0,86934.81642857143,0.6925986394213779,89139.8436745692,61738.13444724095
14179.0,1.0,12.0,52.0,128380.14,0.3142662074090071,196389.74464104784,61718.660222365485
15453.0,6.0,186.0,187.0,103904.175,0.5577962600943838,110268.67791401848,61507.45614599168
17528.0,6.0,70.0,71.0,52307.97666666666,1.095142742238547,55512.241192669404,60793.82804754759
15021.0,7.0,358.0,366.0,157476.01,0.36558941671237644,165672.07900313145,60567.95872828158
12757.0,8.0,196.0,211.0,87755.05625,0.6599905645193594,91725.78875594483,60538.15510201954
15998.0,4.0,326.0,362.0,247299.8125,0.2233055960807832,270738.73153549177,60457.473827688125
16161.0,18.0,367.0,368.0,66526.91777777778,0.8908916385427541,67832.01567955622,60430.97559441763
12474.0,16.0,312.0,329.0,67359.57375,0.8770041564490172,68849.83753040918,60381.59368500838
13451.0,4.0,308.0,334.0,228125.255,0.23961315597767596,249746.87326759516,59842.63649920515
13097.0,8.0,328.0,360.0,136302.16,0.4197973908543054,142469.37151054014,59808.27043677746
12627.0,6.0,130.0,140.0,80936.49833333334,0.6962038753209409,85894.24385378158,59799.90543876464
13268.0,9.0,250.0,267.0,94384.60777777777,0.6063916750623092,98161.78101132753,59524.48681455848
14592.0,2.0,29.0,64.0,107540.32,0.45735893390927074,130060.68376016761,59484.41566806106
13985.0,14.0,260.0,264.0,62194.93714285714,0.931262221384801,63772.509199421125,59388.928580335574
17365.0,6.0,320.0,332.0,161580.30000000002,0.34574235352453214,171477.43342139525,59287.01140745946
17346.0,13.0,370.0,373.0,89529.88692307692,0.6436121739141837,91980.19125148938,59199.57084841346
17954.0,11.0,366.0,371.0,103542.88454545454,0.5515297988313133,106908.6560285578,58963.30955275655
15977.0,1.0,22.0,39.0,106745.05,0.3604741902368173,163294.05460175412,58863.29210305395
17799.0,8.0,339.0,361.0,134218.24625,0.4187745291374934,140291.17257263613,58750.36973625253
16240.0,1.0,53.0,77.0,151973.86,0.25211630808442814,232481.59561064787,58612.40158293353
13558.0,3.0,63.0,68.0,84462.19,0.6121145007575575,95484.69673301064,58447.567470713584
15867.0,14.0,364.0,369.0,81705.77214285715,0.6975645174691986,83778.17986654605,58440.68561305492
15531.0,1.0,22.0,30.0,95028.8,0.4013264689675685,145371.44007032047,58341.406732152216
15701.0,3.0,108.0,110.0,114229.56666666665,0.45084440571844325,129136.46039474162,58220.45074325057
13319.0,16.0,360.0,365.0,70971.99625,0.8008192223286399,72542.1729654115,58093.16654019053
14071.0,6.0,261.0,264.0,129970.15833333333,0.4207563427156744,137931.18819724844,58035.42229230165
17081.0,1.0,21.0,46.0,113148.33,0.33402835161647887,173089.29789007918,57816.73285667682
15907.0,2.0,207.0,210.0,238676.605,0.19995475460226017,288656.8462175112,57718.30884968481
15044.0,14.0,343.0,362.0,79169.61071428572,0.7094332054635579,81177.69606876574,57590.153134210945
16746.0,16.0,354.0,358.0,68890.55,0.8145785094087855,70414.6815811873,57358.28636289781
16464.0,2.0,123.0,142.0,174830.965,0.2709886398079075,211441.95871606126,57298.36879078517
17364.0,9.0,331.0,331.0,109121.60888888889,0.5043738598763862,113488.49760987317,57240.63159106376
13668.0,20.0,360.0,362.0,56099.166000000005,1.001109771093224,57087.723797964354,57151.07810361329
14387.0,2.0,77.0,109.0,144064.095,0.32743940031161733,174232.52036096397,57050.5919817757
14903.0,4.0,257.0,278.0,184716.98,0.280595862290795,202224.50637835253,56743.35974356419
12540.0,16.0,342.0,361.0,67847.106875,0.8086242000865,69348.15571804502,56076.5969449782
17059.0,4.0,340.0,369.0,232214.81,0.21956973423097598,254224.02268492943,55819.90109605956
13408.0,40.0,372.0,373.0,28760.9175,1.9219770537843397,29012.141320463783,55760.66989907988
14085.0,15.0,366.0,368.0,72827.69733333333,0.7471496640014749,74548.87887880181,55699.16980598342
15436.0,2.0,222.0,234.0,250894.69999999998,0.1830222678148967,303433.40466233256,55535.06985209535
15249.0,11.0,225.0,256.0,70774.92727272726,0.7592013546151085,73075.61372089006,55479.104926230146
13004.0,16.0,346.0,357.0,66469.11875,0.8165828136162757,67939.68415001832,55478.37843942305
15034.0,6.0,338.0,353.0,159371.29166666666,0.32769979424812784,169133.12455895418,55424.89011851226
16744.0,6.0,162.0,173.0,87974.515,0.5929070277767196,93363.33511826652,55355.77752829323
17315.0,34.0,356.0,357.0,32051.889117647057,1.702377744812931,32381.76586061554,55125.99753885504
13571.0,11.0,241.0,253.0,69174.64090909091,0.7667327502597131,71423.31187629644,54762.592347570004
12567.0,8.0,347.0,369.0,127471.57,0.410767647526265,133239.2477786604,54730.372368209464
12621.0,16.0,364.0,365.0,66702.579375,0.8008192223286399,68178.3093214553,54598.50065048929
16368.0,1.0,26.0,28.0,86522.78,0.4116947050995476,132359.58750173706,54491.7413436254
12685.0,5.0,65.0,93.0,64033.204000000005,0.7855316647351005,68798.49204469401,54043.39398713305
13949.0,5.0,92.0,94.0,64354.68600000001,0.7800543171062616,69143.89579543962,53935.994416778165
18109.0,24.0,368.0,369.0,45168.40666666667,1.175559300707424,45829.76811251298,53875.61015392916
16558.0,19.0,366.0,366.0,55761.51789473685,0.9433254789558609,56796.80283552944,53577.871237987405
17050.0,5.0,203.0,299.0,154321.73200000002,0.3210863771993498,165805.46668246103,53237.87661691891
15443.0,6.0,319.0,320.0,140340.94166666668,0.3569733881101423,148937.17622903766,53166.60841403692
12471.0,19.0,362.0,364.0,55016.34368421053,0.9478890597292875,56037.795240880754,53117.6130401808
16940.0,2.0,237.0,289.0,286216.075,0.15327702490039682,346151.0592589742,53057.004529336526
15752.0,6.0,333.0,372.0,159733.285,0.3129250428085136,169517.28978217783,53046.2051618712
15150.0,9.0,252.0,269.0,84146.32333333333,0.60258285687842,87513.80161903535,52734.31659588961
17576.0,17.0,357.0,365.0,60794.63764705882,0.8490800693143357,62058.90892141459,52692.98268856675
12700.0,3.0,208.0,215.0,171401.78333333333,0.2718124569767848,193769.160307407,52668.871549484786
15804.0,12.0,198.0,198.0,50223.93166666667,1.0180125824832094,51716.530217733416,52648.078484025726
14936.0,4.0,242.0,275.0,169434.97,0.28319065169091856,185494.1183123657,52530.20024971119
17131.0,3.0,70.0,75.0,80257.29333333333,0.5776748030105577,90731.09716549751,52413.06868201055
18102.0,25.0,367.0,367.0,41958.2228,1.2292344556027937,42547.667870625046,52301.05935211625
14664.0,1.0,14.0,33.0,88161.73,0.38671765829558385,134866.7266534531,52155.34471341399
18252.0,1.0,121.0,171.0,235698.82,0.14459651553044556,360557.57425054564,52135.368884738804
16242.0,6.0,269.0,277.0,121308.435,0.4039990275828647,128738.93913782325,52010.4062237302
16843.0,11.0,285.0,327.0,81554.06818181818,0.6159994304907093,84205.11829703028,51870.304915373454
14711.0,10.0,252.0,262.0,72781.371,0.6803508207194227,75392.35166601725,51293.248331942166
16110.0,2.0,266.0,311.0,293076.29000000004,0.14392087098733475,354447.8001086354,51012.43611117953
13488.0,11.0,350.0,367.0,88627.53909090908,0.5568276898066326,91508.50430115305,50954.46904767135
15078.0,19.0,361.0,368.0,53241.59052631579,0.9388056300565149,54230.09563662659,50911.519102168284
15615.0,16.0,349.0,359.0,61237.66125,0.8125840202479041,62592.49790478851,50861.663584831564
17377.0,19.0,350.0,373.0,53738.33368421053,0.9276932583297699,54736.06031455818,50778.27414134728
17759.0,1.0,152.0,169.0,227387.13,0.14592057089458288,347842.9927099698,50757.44807791903
17581.0,9.0,372.0,372.0,107186.1,0.4553026415383365,111475.53744312665,50755.106664761304
17073.0,3.0,92.0,109.0,98869.38,0.45369038318570476,111771.9012904939,50709.836725878944
13050.0,16.0,352.0,366.0,61769.456249999996,0.798891463394984,63136.05711544482,50438.857061947
12970.0,1.0,315.0,322.0,380849.49,0.08581026061884946,582597.8608089009,49992.87427199597
17337.0,3.0,159.0,310.0,220998.99666666667,0.19996734323853055,249838.3840103731,49959.51788956208
13458.0,13.0,352.0,359.0,72572.28692307693,0.6656744857208443,74558.52251111054,49631.706128689504
16674.0,1.0,44.0,98.0,149123.89,0.21620099049458022,228121.93157683592,49320.18756044878
18041.0,19.0,361.0,372.0,52058.67157894737,0.9298946373044212,53025.217029418345,49307.86495755919
14418.0,2.0,105.0,108.0,123662.555,0.3295195084022157,149558.9073161839,49282.577616001465
17651.0,8.0,166.0,177.0,61870.6825,0.7590993603772845,64670.29501943126,49091.17958466056
12433.0,5.0,373.0,373.0,171900.962,0.26483739469340184,184692.78223113707,48913.55526477016
13704.0,8.0,83.0,88.0,37397.24375,1.2507490030709623,39089.573028366154,48891.24449569854
15152.0,12.0,178.0,187.0,44376.40916666667,1.0653791072832037,45695.25024505975,48682.764913164356
17432.0,1.0,19.0,37.0,85899.57,0.36881708959483933,131406.2489674676,48464.870298756265
14446.0,3.0,246.0,246.0,176141.94666666666,0.2432892021023746,199127.8742443983,48445.66164126165
14191.0,12.0,219.0,220.0,50029.24583333333,0.9348831747810492,51516.059350077354,48161.49711740927
17221.0,1.0,29.0,36.0,84342.52,0.37313505228441657,129024.39411150524,48143.52404276168
16745.0,16.0,225.0,311.0,51020.329375,0.9208039205328437,52149.141256101604,48019.13372103942
18005.0,1.0,44.0,47.0,94853.95,0.3305638522697642,145103.96804208437,47966.12665562016
16609.0,6.0,237.0,252.0,103305.13,0.43750760816029727,109632.94174167825,47965.246116978866
17459.0,1.0,17.0,60.0,107400.79,0.2912882001924047,164297.15501808547,47857.822581950626
17243.0,25.0,368.0,369.0,38462.672,1.22335877903124,39003.01846096879,47714.68504294369
17340.0,7.0,337.0,366.0,123694.14285714286,0.36558941671237644,130132.0636323806,47574.90523893988
18116.0,7.0,297.0,364.0,122928.79714285713,0.36735804998932853,129326.88615848232,47509.272710371944
12705.0,7.0,342.0,357.0,120682.45285714287,0.37368534801795156,126963.63281595169,47444.44931445232
14593.0,1.0,177.0,198.0,240650.67,0.12881690597741793,368132.5320030245,47421.6937622624
15883.0,1.0,31.0,33.0,80159.37,0.38671765833759364,122625.3342606855,47421.38211815699
17434.0,6.0,83.0,85.0,45515.96,0.9810777712894241,48304.217291063185,47390.19384379633
17837.0,7.0,121.0,163.0,62941.975714285705,0.7149752343129284,66218.1021887161,47344.303128134736
17706.0,11.0,362.0,366.0,82112.27909090908,0.5581681041268686,84781.47321432605,47322.31416912326
16942.0,7.0,215.0,227.0,81682.96285714286,0.5494325545074836,85934.44789286463,47215.18322596686
12518.0,4.0,110.0,110.0,74809.4425,0.5763034223843074,81900.29812616578,47199.422104404424
13709.0,7.0,312.0,315.0,107518.28857142858,0.41675383171512154,113114.35091927894,47140.83916757838
18055.0,9.0,362.0,369.0,98777.91555555555,0.45856712585008635,102730.89128909078,47109.00955445603
17974.0,2.0,195.0,219.0,201550.865,0.19325022833675334,243756.99342399105,47106.09463786675
17450.0,26.0,359.0,367.0,36377.498846153845,1.2772635103025205,36868.63549667458,47090.962794546685
14808.0,5.0,133.0,172.0,86691.924,0.5052565645987306,93143.26679131812,47061.24699448442
15644.0,2.0,95.0,261.0,232671.7,0.16710290996637095,281394.5168864575,47021.84262030816
15051.0,2.0,127.0,150.0,149381.595,0.2601172741797794,180663.5024027911,46993.697788786056
14849.0,12.0,352.0,373.0,76130.125,0.596265326511586,78392.51873872017,46742.740781808614
13736.0,1.0,255.0,260.0,295961.22,0.10300478219480902,452742.34036078287,46634.62615923053
12637.0,6.0,256.0,323.0,124072.78833333333,0.35409777544498156,131672.60757196305,46624.97742827215
13871.0,11.0,286.0,308.0,69605.91454545454,0.6487456834624578,71868.6035697587,46624.44634235554
17571.0,3.0,248.0,298.0,199243.24,0.20687438762154117,225243.68795008442,46597.150010291225
14465.0,1.0,56.0,302.0,335357.21,0.09069396530835841,513007.28373892995,46526.664794353695
14125.0,2.0,68.0,78.0,94227.86000000002,0.4071054727092006,113960.60079024904,46393.984254938834
15274.0,1.0,14.0,18.0,64094.32,0.4727637694185852,98050.26129978008,46354.611124561256
16133.0,28.0,315.0,318.0,29231.636071428573,1.5564737259179158,29597.76993816738,46068.151254520664
17530.0,8.0,364.0,365.0,106136.7925,0.41473244644305074,110939.19352213583,46010.08313585444
16710.0,8.0,349.0,368.0,106483.0975,0.41175172340515004,111301.16684429988,45828.44726514462
16791.0,5.0,303.0,332.0,145409.842,0.29330597703405076,156230.43532072956,45823.32047420166
17835.0,2.0,21.0,23.0,52726.08,0.7163082913586191,63768.36724368384,45677.810183052105
15036.0,2.0,107.0,179.0,165912.95500000002,0.22709223691433297,200656.52154467723,45567.5383290298
17049.0,7.0,273.0,275.0,92355.86857142858,0.46813916653636056,97162.81580788354,45485.71961062852
13224.0,1.0,91.0,151.0,186157.56,0.15902625362801975,284773.1802352649,45286.411986551015
15601.0,13.0,361.0,372.0,68235.3,0.6451394398447703,70102.8477985804,45226.11196029935
