CustomerID,Recency,Frequency,Monetary,AvgQuantity,AvgUnitPrice,AvgReorderDays,Churn,Cluster
12432.0,43,5,306154.57,55.05555555555556,51.55268518518518,1.0,False,0.0
12433.0,1,7,1041010.62,49.135714285714286,50.647000000000006,0.0,False,3.0
12434.0,85,2,140890.38999999998,54.48,47.992399999999996,3.0,False,0.0
12435.0,80,2,101148.54,49.833333333333336,52.455000000000005,5.0,False,0.0
12436.0,100,1,37832.96,55.5,51.296875,0.0,True,0.0
12437.0,2,18,511237.45,52.73,48.900600000000004,1.0,False,3.0
12438.0,14,2,272767.92,53.683673469387756,51.504999999999995,1.0,False,0.0
12441.0,367,1,40781.32,50.72727272727273,69.94181818181818,0.0,True,0.0
12442.0,3,1,21563.65,39.0,52.044999999999995,0.0,False,0.0
12444.0,21,5,456209.69,48.451977401129945,52.18016949152542,0.0,False,0.0
12445.0,22,1,9383.41,41.25,67.27250000000001,0.0,False,0.0
12446.0,58,1,112599.03,44.51724137931034,45.11293103448276,0.0,False,0.0
12447.0,243,1,66037.09,53.65384615384615,47.41692307692308,0.0,True,0.0
12448.0,44,1,55133.65,55.40909090909091,45.06136363636364,0.0,False,0.0
12449.0,22,4,445251.36,45.659685863874344,49.63272251308901,0.0,False,0.0
12450.0,156,2,20098.9,48.75,49.136250000000004,2.0,True,0.0
12451.0,11,5,815619.1,46.675141242937855,50.05754237288135,0.0,False,3.0
12452.0,17,2,38911.23,48.18181818181818,35.98090909090909,0.0,False,0.0
12453.0,134,1,119409.38,55.46511627906977,50.261162790697675,0.0,True,0.0
12454.0,56,1,37163.18,49.333333333333336,52.55533333333334,0.0,False,0.0
12455.0,73,6,229091.6,51.5,50.282777777777774,2.0,False,0.0
12456.0,44,3,373167.48,54.0,54.93672,1.0,False,0.0
12457.0,66,7,168335.75,51.79365079365079,48.92476190476191,2.0,False,0.0
12458.0,71,2,87334.81,55.28947368421053,41.45947368421053,5.0,False,0.0
12461.0,94,2,93725.56999999999,48.48571428571429,47.908857142857144,1.0,True,0.0
12462.0,19,2,161071.96,50.66129032258065,49.384838709677425,4.0,False,0.0
12463.0,53,4,232510.94999999998,50.45783132530121,53.61722891566264,2.0,False,0.0
12464.0,10,8,60952.03,40.689655172413794,53.08620689655172,10.0,False,0.0
12465.0,17,2,104397.21,47.93617021276596,47.91595744680851,3.0,False,0.0
12468.0,188,2,103815.21,45.921052631578945,53.82421052631579,3.0,True,0.0
12471.0,2,30,1176426.0,48.70217391304348,52.0169347826087,0.0,False,3.0
12472.0,32,7,807653.61,47.607669616519175,48.28696165191741,0.0,False,3.0
12473.0,29,5,435373.47,50.93452380952381,50.81833333333333,0.0,False,0.0
12474.0,17,18,1120297.24,51.844339622641506,49.91844339622641,0.0,False,3.0
12475.0,54,1,82538.12,46.388888888888886,46.909444444444446,0.0,False,0.0
12476.0,16,11,594059.78,52.63519313304721,49.9374678111588,1.0,False,3.0
12477.0,23,6,776187.79,47.9,52.205466666666666,0.0,False,3.0
12478.0,4,1,100444.79,57.083333333333336,46.66777777777778,0.0,False,0.0
12479.0,11,1,91741.91,58.935483870967744,47.23548387096774,0.0,False,0.0
12480.0,28,4,390183.74,49.37012987012987,52.20084415584416,2.0,False,0.0
12481.0,23,10,566859.66,51.13824884792627,50.511105990783406,1.0,False,3.0
12483.0,17,8,185633.49,52.973333333333336,47.3696,4.0,False,0.0
12484.0,33,6,837051.38,52.60982658959538,47.09794797687861,0.0,False,3.0
12488.0,10,3,116253.34,45.69090909090909,48.64109090909091,1.0,False,0.0
12489.0,336,1,30462.03,44.86666666666667,46.26133333333333,0.0,True,0.0
12490.0,5,10,630004.55,51.27755102040816,50.39714285714285,1.0,False,3.0
12491.0,39,1,58867.68,50.15384615384615,47.775769230769235,0.0,False,0.0
12492.0,63,2,45247.52,50.1,41.7055,2.0,False,0.0
12493.0,166,2,51777.369999999995,55.86363636363637,42.23772727272728,1.0,True,0.0
12494.0,16,7,192402.51,51.857142857142854,48.69831168831169,4.0,False,0.0
12497.0,82,1,46060.87,61.785714285714285,52.21642857142857,0.0,False,0.0
12498.0,21,3,55777.82,49.17391304347826,53.95739130434782,1.0,False,0.0
12500.0,23,11,152788.98,50.47540983606557,49.650655737704916,5.0,False,0.0
12501.0,337,1,407737.5,49.95302013422819,54.164496644295305,0.0,True,0.0
12502.0,96,5,369357.34,49.02721088435374,51.004013605442175,1.0,True,0.0
12504.0,18,2,22893.44,51.666666666666664,41.343333333333334,1.0,False,0.0
12506.0,233,1,66333.0,52.130434782608695,53.493913043478265,0.0,True,0.0
12507.0,134,3,51316.03,48.45454545454545,51.41454545454545,7.0,True,0.0
12508.0,26,2,172952.53,51.91304347826087,49.352463768115946,0.0,False,0.0
12509.0,284,1,33776.46,61.0,75.60857142857142,0.0,True,0.0
12510.0,143,2,77315.62,53.24242424242424,47.554848484848485,5.0,True,0.0
12512.0,66,2,64773.0,46.76470588235294,40.216470588235296,0.0,False,0.0
12513.0,113,1,94205.64,53.0,47.65714285714286,0.0,True,0.0
12514.0,267,1,108784.52,52.35294117647059,40.23960784313725,0.0,True,0.0
12515.0,353,1,26832.8,35.1875,45.776875000000004,0.0,True,0.0
12516.0,78,2,63849.31,55.96153846153846,44.239615384615384,4.0,False,0.0
12517.0,28,5,750648.58,48.683098591549296,53.97556338028169,0.0,False,3.0
12518.0,1,5,340254.36,54.346774193548384,51.95709677419355,0.0,False,0.0
12519.0,64,1,45401.06,43.5,46.54055555555556,0.0,False,0.0
12520.0,79,5,443838.17,53.2828947368421,53.5103947368421,1.0,False,0.0
12521.0,143,1,91236.31999999999,47.81578947368421,47.15,0.0,True,0.0
12522.0,39,2,31564.38,52.916666666666664,47.895,1.0,False,0.0
12523.0,19,11,253690.9,47.64150943396226,49.76641509433962,2.0,False,0.0
12524.0,9,8,389618.3,53.21527777777778,50.41861111111111,2.0,False,0.0
12526.0,1,3,165732.83,47.59154929577465,49.276338028169015,1.0,False,0.0
12527.0,82,3,57273.36,57.44444444444444,49.166666666666664,14.0,False,0.0
12528.0,9,6,229315.06,44.41304347826087,54.63576086956522,3.0,False,0.0
12530.0,60,4,165405.64,51.10606060606061,48.66,4.0,False,0.0
12531.0,15,1,37309.4,43.705882352941174,48.279411764705884,0.0,False,0.0
12532.0,30,1,36965.63,44.8125,52.99375,0.0,False,0.0
12534.0,131,1,145122.73,50.19047619047619,47.553333333333335,0.0,True,0.0
12535.0,92,2,76617.2,46.61764705882353,54.79941176470589,2.0,True,0.0
12536.0,43,3,629648.51,47.13026819923372,51.07080459770115,0.0,False,3.0
12538.0,29,1,49731.35,41.666666666666664,54.71,0.0,False,0.0
12539.0,22,4,642180.45,49.72527472527472,48.41362637362637,1.0,False,3.0
12540.0,20,17,1117149.79,47.02301255230125,49.54548117154812,0.0,False,3.0
12541.0,30,3,118408.69,46.55769230769231,51.07,4.0,False,0.0
12544.0,36,1,55799.04,42.526315789473685,65.49,0.0,False,0.0
12545.0,75,2,130607.94,47.86,53.7746,3.0,False,0.0
12546.0,47,2,176806.29,50.46376811594203,51.47550724637681,0.0,False,0.0
12547.0,198,2,25398.379999999997,46.75,65.20125,11.0,True,0.0
12548.0,166,1,16300.9,47.4,49.278,0.0,True,0.0
12550.0,79,1,138743.17,46.526315789473685,49.397017543859654,0.0,False,0.0
12551.0,358,1,25556.19,54.9,42.885000000000005,0.0,True,0.0
12552.0,39,2,43372.18,46.95,48.6695,0.0,False,0.0
12553.0,8,10,516240.14999999997,51.989528795811516,54.16235602094241,1.0,False,3.0
12556.0,50,2,346168.37,54.99173553719008,52.11958677685951,0.0,False,0.0
12557.0,16,5,66441.35,50.45454545454545,38.050000000000004,11.0,False,0.0
12558.0,8,1,10997.84,34.54545454545455,34.40909090909091,0.0,False,0.0
12559.0,311,2,53744.85,49.0,49.43380952380953,0.0,True,0.0
12560.0,5,3,251144.18,48.476190476190474,48.86228571428571,1.0,False,0.0
12561.0,303,1,68068.38,64.5625,64.94875,0.0,True,0.0
12562.0,8,7,489463.93,53.51190476190476,52.60095238095238,1.0,False,3.0
12564.0,261,1,51285.32,45.76190476190476,54.90761904761904,0.0,True,0.0
12565.0,289,1,25589.86,59.888888888888886,51.95777777777778,0.0,True,0.0
12566.0,86,1,47228.64,55.421052631578945,47.66842105263158,0.0,False,0.0
12567.0,23,10,1178618.6,50.699551569506724,51.30038116591928,0.0,False,3.0
12569.0,2,32,468150.27999999997,51.98936170212766,48.53244680851064,1.0,False,0.0
12571.0,40,2,71284.35,52.26470588235294,41.66794117647059,2.0,False,0.0
12572.0,9,2,144960.79,44.55,52.84166666666667,0.0,False,0.0
12573.0,227,1,61040.44,53.392857142857146,42.23964285714286,0.0,True,0.0
12574.0,316,1,33392.729999999996,50.18181818181818,56.89727272727273,0.0,True,0.0
12576.0,36,5,201978.26,51.98863636363637,49.242954545454545,3.0,False,0.0
12577.0,35,3,335452.16,49.80952380952381,46.96959183673469,2.0,False,0.0
12578.0,21,2,280261.55,50.92982456140351,49.17535087719298,2.0,False,0.0
12579.0,78,1,74919.74,48.3448275862069,55.72827586206896,0.0,False,0.0
12580.0,247,1,48780.4,52.583333333333336,36.32583333333333,0.0,True,0.0
12581.0,40,1,39834.61,50.266666666666666,49.251333333333335,0.0,False,0.0
12582.0,239,2,44363.11,51.86363636363637,41.176818181818184,2.0,True,0.0
12583.0,3,15,542619.95,49.24291497975708,45.78684210526316,1.0,False,3.0
12584.0,4,9,247932.85,50.53125,49.17885416666667,2.0,False,0.0
12585.0,234,2,207637.5,51.310344827586206,46.72931034482758,1.0,True,0.0
12586.0,17,1,29247.82,50.18181818181818,61.18545454545454,0.0,False,0.0
12587.0,8,1,6867.8099999999995,42.25,34.56,0.0,False,0.0
12588.0,39,1,21605.08,46.3,42.137,0.0,False,0.0
12589.0,29,2,90281.64,52.31428571428572,49.91771428571428,3.0,False,0.0
12590.0,211,2,149692.28,46.89705882352941,50.715294117647055,0.0,True,0.0
12591.0,317,1,57861.55,46.46153846153846,49.51846153846154,0.0,True,0.0
12592.0,92,2,35188.38,52.833333333333336,38.30111111111111,7.0,True,0.0
12593.0,109,3,48952.350000000006,44.04761904761905,53.12142857142857,5.0,True,0.0
12594.0,38,10,338262.26,56.82203389830509,48.151610169491526,2.0,False,0.0
12596.0,51,2,64399.53,54.25925925925926,42.80481481481482,7.0,False,0.0
12597.0,19,4,472632.43,47.820388349514566,48.017330097087374,1.0,False,0.0
12598.0,10,8,334013.76,49.96212121212121,49.58522727272727,2.0,False,0.0
12599.0,29,7,132408.76,43.82258064516129,48.17193548387097,4.0,False,0.0
12600.0,29,10,151834.2,46.71875,50.35890625,5.0,False,0.0
12601.0,190,5,62816.39,47.17857142857143,52.925714285714285,5.0,True,0.0
12602.0,59,1,28803.26,39.583333333333336,65.56583333333333,0.0,False,0.0
12603.0,22,1,11580.1,62.333333333333336,68.3,0.0,False,0.0
12604.0,79,2,44911.65,50.6875,49.44375,12.0,False,0.0
12607.0,60,1,247555.75,47.35643564356435,52.586039603960394,0.0,False,0.0
12609.0,78,3,136117.68,48.75,48.98583333333333,4.0,False,0.0
12610.0,23,5,261518.72,49.12264150943396,48.99273584905661,0.0,False,0.0
12611.0,52,1,166484.01,54.43076923076923,47.98061538461538,0.0,False,0.0
12612.0,74,1,62335.6,63.1578947368421,53.72736842105263,0.0,False,0.0
12613.0,57,5,395911.58,48.6078431372549,52.02921568627451,1.0,False,0.0
12614.0,278,1,59353.61,54.9,55.8255,0.0,True,0.0
12615.0,2,4,277978.14,52.48571428571429,47.400666666666666,1.0,False,0.0
12616.0,95,2,75333.62,50.8125,44.76875,6.0,True,0.0
12617.0,29,1,125568.03,53.595238095238095,52.775238095238095,0.0,False,0.0
12618.0,22,1,25677.489999999998,46.0,50.67818181818182,0.0,False,0.0
12619.0,16,9,244745.77,53.27777777777778,53.22366666666667,2.0,False,0.0
12620.0,15,3,214184.98,49.15217391304348,48.48108695652174,2.0,False,0.0
12621.0,2,20,1096619.82,49.03854389721627,48.93708779443254,0.0,False,3.0
12622.0,232,1,30729.21,54.81818181818182,50.47727272727273,0.0,True,0.0
12623.0,276,1,42649.520000000004,51.666666666666664,45.287777777777784,0.0,True,0.0
12624.0,106,2,123962.13,52.31578947368421,58.41842105263158,1.0,True,0.0
12625.0,212,2,223425.78,49.895348837209305,51.393604651162796,1.0,True,0.0
12626.0,23,9,764760.14,50.894557823129254,51.26833333333333,1.0,False,3.0
12627.0,11,7,557073.51,48.04782608695652,51.2255652173913,0.0,False,3.0
12628.0,4,3,124381.88,58.4390243902439,51.301707317073166,1.0,False,0.0
12630.0,10,2,176365.88,57.859375,48.67140625,0.0,False,0.0
12631.0,57,1,61220.32,48.03225806451613,45.186129032258066,0.0,False,0.0
12633.0,59,4,273969.71,48.039603960396036,53.177326732673265,2.0,False,0.0
12635.0,90,2,251521.74,49.78217821782178,50.20386138613861,0.0,False,0.0
12637.0,67,8,923928.65,48.287179487179486,49.252538461538464,0.0,False,3.0
12638.0,33,1,89893.9,54.666666666666664,45.30615384615385,0.0,False,0.0
12639.0,239,1,48390.54,52.45454545454545,43.63636363636363,0.0,True,0.0
12640.0,24,3,123705.38,49.264150943396224,47.34207547169812,1.0,False,0.0
12641.0,115,1,27135.84,56.3,53.056999999999995,0.0,True,0.0
12642.0,25,3,130167.2,48.93617021276596,52.471489361702126,1.0,False,0.0
12643.0,128,6,61789.61,54.208333333333336,48.752916666666664,8.0,True,0.0
12644.0,130,1,81522.06,48.03225806451613,52.190000000000005,0.0,True,0.0
12645.0,34,4,159840.89,49.87671232876713,45.859178082191775,3.0,False,0.0
12646.0,5,2,109347.67,53.4,47.62133333333333,1.0,False,0.0
12647.0,22,12,315220.15,50.81147540983606,52.14344262295082,2.0,False,0.0
12648.0,155,1,51506.53,41.857142857142854,60.56142857142857,0.0,True,0.0
12649.0,107,3,84423.67,53.903225806451616,50.071612903225805,3.0,True,0.0
12650.0,3,1,60688.13,47.7,52.169000000000004,0.0,False,0.0
12651.0,335,1,19062.5,55.0,40.32777777777778,0.0,True,0.0
12652.0,331,1,133798.72,48.875,55.20875,0.0,True,0.0
12653.0,149,2,112462.02,51.86046511627907,52.00488372093023,3.0,True,0.0
12654.0,11,5,85058.88,47.81578947368421,44.302368421052634,7.0,False,0.0
12656.0,17,5,283601.63,50.74603174603175,43.934682539682534,1.0,False,0.0
12657.0,11,4,117747.95,49.255319148936174,53.66021276595744,1.0,False,0.0
12658.0,19,1,91619.56,48.25,52.26888888888889,0.0,False,0.0
12659.0,30,1,9620.599999999999,62.4,43.236000000000004,0.0,False,0.0
12660.0,11,1,26553.64,38.69230769230769,45.92307692307692,0.0,False,0.0
12662.0,1,11,590007.86,52.356521739130436,50.73873913043478,1.0,False,3.0
12664.0,8,9,85018.38,51.21621621621622,48.18945945945946,8.0,False,0.0
12665.0,325,1,2237.43,14.333333333333334,55.71666666666667,0.0,True,0.0
12667.0,58,1,90453.65,51.54545454545455,50.20575757575757,0.0,False,0.0
12668.0,12,4,387893.07,47.73913043478261,49.29633540372671,2.0,False,0.0
12669.0,151,3,235320.27,51.336633663366335,44.873366336633666,1.0,True,0.0
12670.0,10,5,192425.39,47.20652173913044,44.3529347826087,2.0,False,0.0
12672.0,330,1,26337.91,43.4,65.929,0.0,True,0.0
12673.0,5,2,88085.51,47.166666666666664,44.1747619047619,7.0,False,0.0
12674.0,39,4,198881.52,50.397590361445786,50.422289156626505,2.0,False,0.0
12676.0,25,6,106702.84999999999,46.6,53.95977777777778,6.0,False,0.0
12678.0,42,12,415364.35,52.10909090909091,47.74181818181818,1.0,False,0.0
12679.0,59,4,153763.11,53.104166666666664,58.806666666666665,4.0,False,0.0
12680.0,1,4,135828.55000000002,45.69230769230769,55.78,2.0,False,0.0
12681.0,15,22,1531750.39,50.54858934169279,47.94979623824452,0.0,False,3.0
12682.0,4,31,1357209.51,52.563809523809525,50.34064761904762,0.0,False,3.0
12683.0,4,15,914763.47,49.82848837209303,52.610988372093026,1.0,False,3.0
12684.0,8,7,283119.19,52.68571428571428,49.7987619047619,1.0,False,0.0
12685.0,28,6,367672.12,48.439490445859875,50.26789808917198,0.0,False,0.0
12686.0,372,1,10484.83,63.285714285714285,26.16142857142857,0.0,True,0.0
12688.0,114,1,411340.82,52.473684210526315,47.13409356725146,0.0,True,0.0
12689.0,26,2,218690.78,53.388888888888886,56.78944444444445,1.0,False,0.0
12690.0,206,1,36448.61,48.125,51.389375,0.0,True,0.0
12691.0,28,6,89529.75,53.5,54.527499999999996,10.0,False,0.0
12693.0,127,4,115409.05,52.282051282051285,55.50769230769231,5.0,True,0.0
12694.0,70,2,100424.5,49.513513513513516,55.42108108108108,3.0,False,0.0
12695.0,7,4,65675.4,42.666666666666664,54.92777777777778,7.0,False,0.0
12697.0,29,3,109838.9,54.73170731707317,49.385365853658534,3.0,False,0.0
12700.0,8,4,694367.33,52.082089552238806,48.850895522388065,0.0,False,3.0
12701.0,80,2,140302.02,53.528301886792455,51.64377358490566,3.0,False,0.0
12702.0,20,1,59776.28,60.416666666666664,76.48333333333333,0.0,False,0.0
12703.0,71,1,58321.31,57.285714285714285,43.670476190476194,0.0,False,0.0
12704.0,7,8,242430.91,52.71590909090909,49.95227272727273,1.0,False,0.0
12705.0,15,9,907276.23,54.62874251497006,50.26239520958084,1.0,False,3.0
12707.0,292,1,85627.83,52.78787878787879,50.29363636363637,0.0,True,0.0
12708.0,30,10,403416.48,52.28662420382165,50.70375796178344,2.0,False,0.0
12709.0,15,15,511447.66,47.86057692307692,52.08120192307692,1.0,False,3.0
12710.0,97,3,201430.11,52.76623376623377,49.95636363636363,1.0,True,0.0
12712.0,29,13,335558.37,49.8421052631579,49.4087969924812,2.0,False,0.0
12713.0,1,1,84926.02,51.21052631578947,47.40815789473684,0.0,False,0.0
12714.0,9,5,624751.87,51.077220077220076,48.98073359073359,1.0,False,3.0
12715.0,106,1,67148.81,56.857142857142854,53.86761904761905,0.0,True,0.0
12716.0,4,2,176034.56,52.30434782608695,50.791014492753625,1.0,False,0.0
12717.0,151,2,144828.45,57.07272727272727,44.68472727272727,1.0,True,0.0
12718.0,71,1,44483.56,49.8421052631579,49.27842105263158,0.0,False,0.0
12719.0,5,2,114735.56,57.205128205128204,53.04307692307692,1.0,False,0.0
12720.0,3,25,898610.98,50.09604519774011,52.51593220338983,1.0,False,3.0
12721.0,32,6,456139.83999999997,52.47826086956522,51.66801242236024,2.0,False,0.0
12722.0,85,4,143307.8,56.39622641509434,46.48754716981132,1.0,False,0.0
12723.0,4,5,183264.64,50.14492753623188,51.80753623188406,0.0,False,0.0
12724.0,5,4,145300.63,51.9622641509434,52.08830188679245,6.0,False,0.0
12725.0,371,1,82832.15,59.25,57.14458333333334,0.0,True,0.0
12726.0,28,7,328641.56,48.653225806451616,54.05153225806452,2.0,False,0.0
12727.0,11,7,341590.35,49.07913669064748,50.319424460431655,2.0,False,0.0
12728.0,71,4,120059.77,50.30434782608695,51.927608695652175,5.0,False,0.0
12729.0,114,1,90717.86,62.65384615384615,54.74961538461538,0.0,True,0.0
12731.0,24,12,687068.64,50.68613138686131,50.104306569343066,1.0,False,3.0
12732.0,180,1,21778.18,44.916666666666664,41.67,0.0,True,0.0
12733.0,234,1,53205.19,51.54545454545455,51.439090909090915,0.0,True,0.0
12734.0,353,1,7466.76,41.75,52.5175,0.0,True,0.0
12735.0,315,2,106369.89,51.44186046511628,47.733953488372094,0.0,True,0.0
12736.0,333,1,11702.0,52.5,57.065,0.0,True,0.0
12738.0,372,1,33761.71,59.27272727272727,50.345454545454544,0.0,True,0.0
12739.0,78,2,90889.93000000001,48.81578947368421,52.53473684210526,0.0,False,0.0
12740.0,64,1,60540.16,42.888888888888886,53.85259259259259,0.0,False,0.0
12743.0,134,2,319162.63,50.32835820895522,48.49649253731343,0.0,True,0.0
12744.0,52,7,624488.58,51.14414414414414,53.66202702702702,1.0,False,3.0
12747.0,2,11,278907.21,54.592233009708735,51.00271844660194,3.0,False,0.0
12748.0,1,210,11783932.17,50.37554395126197,50.390913838120106,0.0,False,1.0
12749.0,4,5,519002.37,51.19597989949749,50.5135175879397,1.0,False,3.0
12750.0,129,1,42300.090000000004,54.2,58.55,0.0,True,0.0
12752.0,81,1,119563.0,52.75471698113208,43.68471698113208,0.0,False,0.0
12753.0,23,6,463117.18,50.84771573604061,47.41192893401015,1.0,False,0.0
12754.0,236,3,152303.82,45.46031746031746,54.357301587301585,1.0,True,0.0
12755.0,281,2,12178.8,59.5,45.5875,28.0,True,0.0
12756.0,87,1,9561.32,53.0,45.239999999999995,0.0,False,0.0
12757.0,16,13,896233.55,47.95687331536388,49.852803234501344,0.0,False,3.0
12758.0,117,2,220751.04,50.103092783505154,48.670103092783506,1.0,True,0.0
12759.0,52,3,233554.63,51.526315789473685,46.2221052631579,2.0,False,0.0
12762.0,8,2,178612.05000000002,52.84057971014493,50.721014492753625,0.0,False,0.0
12763.0,138,2,47405.16,44.166666666666664,57.361111111111114,13.0,True,0.0
12764.0,317,1,114803.09,53.22222222222222,49.51533333333334,0.0,True,0.0
12766.0,4,7,836637.32,51.18064516129032,53.08522580645161,1.0,False,3.0
12769.0,239,1,76349.08,47.90625,51.564375,0.0,True,0.0
12770.0,211,1,26281.809999999998,52.75,48.26916666666667,0.0,True,0.0
12772.0,60,1,115826.11,43.72727272727273,50.33509090909091,0.0,False,0.0
12775.0,17,5,195822.12,55.57575757575758,50.165151515151514,4.0,False,0.0
12778.0,20,6,134668.27,51.22,50.215,5.0,False,0.0
12779.0,38,8,376846.14,48.24832214765101,53.06140939597315,2.0,False,0.0
12781.0,64,2,70382.05,53.16,44.095200000000006,9.0,False,0.0
12782.0,5,5,279074.57,51.349514563106794,51.59106796116505,3.0,False,0.0
12783.0,2,6,193395.45,47.333333333333336,47.26583333333333,0.0,False,0.0
12784.0,9,2,127546.93000000001,45.91525423728814,49.3993220338983,0.0,False,0.0
12785.0,364,1,42003.81,45.57142857142857,64.18357142857143,0.0,True,0.0
12787.0,10,3,49123.24,44.6,51.541,9.0,False,0.0
12789.0,65,1,10336.68,53.0,54.5375,0.0,False,0.0
12790.0,192,1,68688.03,47.142857142857146,63.90904761904761,0.0,True,0.0
